region_id,name,country
R01100,Helsinki,FI
R01101,Warsaw,PL
R01102,Oslo,NO
R01103,Helsinki,FI
R01104,Hamburg,DE
R01105,Rogaland,NO
R01106,Rogaland,NO
R01107,Hamburg,DE
R01108,Bergen,NO
R01109,Oslo,NO
R01110,Hamburg,DE
R01111,Rogaland,NO
R01112,Stavanger,NO
R01113,Trondheim,NO
R01114,Bergen,NO
R01115,Rogaland,NO
R01116,Hamburg,DE
R01117,Warsaw,PL
R01118,Oslo,NO
R01119,Oslo,NO
R01120,Warsaw,PL
R01121,Viken,NO
R01122,Bergen,NO
R01123,Oslo,NO
R01124,Oslo,NO
R01125,Oslo,NO
R01126,Bergen,NO
R01127,Copenhagen,DK
R01128,Rogaland,NO
R01129,Rogaland,NO
R01130,Helsinki,FI
R01131,Trondheim,NO
R01132,Bergen,NO
R01133,Hamburg,DE
R01134,Copenhagen,DK
R01135,Helsinki,FI
R01136,Oslo,NO
R01137,Warsaw,PL
R01138,Oslo,NO
R01139,Rogaland,NO
R01140,Trondheim,NO
R01141,Helsinki,FI
R01142,Copenhagen,DK
R01143,Bergen,NO
R01144,Warsaw,PL
R01145,Copenhagen,DK
R01146,Viken,NO
R01147,Oslo,NO
R01148,Copenhagen,DK
R01149,Viken,NO
R01150,Copenhagen,DK
R01151,Hamburg,DE
R01152,Helsinki,FI
R01153,Trondheim,NO
R01154,Stavanger,NO
R01155,Bergen,NO
R01156,Rogaland,NO
R01157,Helsinki,FI
R01158,Viken,NO
R01159,Hamburg,DE
R01160,Oslo,NO
R01161,Trondheim,NO
R01162,Bergen,NO
R01163,Stavanger,NO
R01164,Bergen,NO
R01165,Hamburg,DE
R01166,Stavanger,NO
R01167,Viken,NO
R01168,Hamburg,DE
R01169,Copenhagen,DK
R01170,Helsinki,FI
R01171,Bergen,NO
R01172,Stavanger,NO
R01173,Hamburg,DE
R01174,Viken,NO
R01175,Oslo,NO
R01176,Hamburg,DE
R01177,Hamburg,DE
R01178,Helsinki,FI
R01179,Bergen,NO
R01180,Viken,NO
R01181,Oslo,NO
R01182,Oslo,NO
R01183,Hamburg,DE
R01184,Helsinki,FI
R01185,Rogaland,NO
R01186,Bergen,NO
R01187,Stavanger,NO
R01188,Stavanger,NO
R01189,Viken,NO
R01190,Rogaland,NO
R01191,Helsinki,FI
R01192,Stavanger,NO
R01193,Viken,NO
R01194,Oslo,NO
R01195,Warsaw,PL
R01196,Helsinki,FI
R01197,Trondheim,NO
R01198,Copenhagen,DK
R01199,Oslo,NO
R01200,Trondheim,NO
R01201,Trondheim,NO
R01202,Hamburg,DE
R01203,Copenhagen,DK
R01204,Stavanger,NO
R01205,Helsinki,FI
R01206,Rogaland,NO
R01207,Oslo,NO
R01208,Rogaland,NO
R01209,Oslo,NO
R01210,Helsinki,FI
R01211,Bergen,NO
R01212,Copenhagen,DK
R01213,Bergen,NO
R01214,Oslo,NO
R01215,Bergen,NO
R01216,Oslo,NO
R01217,Hamburg,DE
R01218,Trondheim,NO
R01219,Bergen,NO
R01220,Helsinki,FI
R01221,Copenhagen,DK
R01222,Stavanger,NO
R01223,Oslo,NO
R01224,Helsinki,FI
R01225,Viken,NO
R01226,Oslo,NO
R01227,Viken,NO
R01228,Helsinki,FI
R01229,Hamburg,DE
R01230,Oslo,NO
R01231,Oslo,NO
R01232,Trondheim,NO
R01233,Helsinki,FI
R01234,Viken,NO
R01235,Hamburg,DE
R01236,Trondheim,NO
R01237,Bergen,NO
R01238,Rogaland,NO
R01239,Stavanger,NO
R01240,Hamburg,DE
R01241,Oslo,NO
R01242,Trondheim,NO
R01243,Trondheim,NO
R01244,Helsinki,FI
R01245,Bergen,NO
R01246,Viken,NO
R01247,Copenhagen,DK
R01248,Hamburg,DE
R01249,Trondheim,NO
R01250,Hamburg,DE
R01251,Helsinki,FI
R01252,Hamburg,DE
R01253,Copenhagen,DK
R01254,Oslo,NO
R01255,Trondheim,NO
R01256,Bergen,NO
R01257,Rogaland,NO
R01258,Hamburg,DE
R01259,Stavanger,NO
R01260,Rogaland,NO
R01261,Bergen,NO
R01262,Rogaland,NO
R01263,Hamburg,DE
R01264,Hamburg,DE
R01265,Helsinki,FI
R01266,Rogaland,NO
R01267,Oslo,NO
R01268,Stavanger,NO
R01269,Rogaland,NO
R01270,Helsinki,FI
R01271,Helsinki,FI
R01272,Bergen,NO
R01273,Hamburg,DE
R01274,Trondheim,NO
R01275,Rogaland,NO
R01276,Helsinki,FI
R01277,Warsaw,PL
R01278,Helsinki,FI
R01279,Bergen,NO
R01280,Warsaw,PL
R01281,Viken,NO
R01282,Stavanger,NO
R01283,Warsaw,PL
R01284,Rogaland,NO
R01285,Warsaw,PL
R01286,Oslo,NO
R01287,Rogaland,NO
R01288,Viken,NO
R01289,Copenhagen,DK
R01290,Bergen,NO
R01291,Viken,NO
R01292,Viken,NO
R01293,Viken,NO
R01294,Bergen,NO
R01295,Bergen,NO
R01296,Stavanger,NO
R01297,Oslo,NO
R01298,Helsinki,FI
R01299,Oslo,NO
R01300,Copenhagen,DK
R01301,Oslo,NO
R01302,Oslo,NO
R01303,Warsaw,PL
R01304,Rogaland,NO
R01305,Oslo,NO
R01306,Hamburg,DE
R01307,Stavanger,NO
R01308,Rogaland,NO
R01309,Copenhagen,DK
R01310,Viken,NO
R01311,Hamburg,DE
R01312,Warsaw,PL
R01313,Oslo,NO
R01314,Trondheim,NO
R01315,Stavanger,NO
R01316,Stavanger,NO
R01317,Bergen,NO
R01318,Stavanger,NO
R01319,Rogaland,NO
R01320,Hamburg,DE
R01321,Viken,NO
R01322,Rogaland,NO
R01323,Rogaland,NO
R01324,Warsaw,PL
R01325,Warsaw,PL
R01326,Warsaw,PL
R01327,Oslo,NO
R01328,Oslo,NO
R01329,Stavanger,NO
R01330,Hamburg,DE
R01331,Trondheim,NO
R01332,Helsinki,FI
R01333,Viken,NO
R01334,Oslo,NO
R01335,Bergen,NO
R01336,Helsinki,FI
R01337,Bergen,NO
R01338,Trondheim,NO
R01339,Warsaw,PL
R01340,Oslo,NO
R01341,Helsinki,FI
R01342,Bergen,NO
R01343,Oslo,NO
R01344,Rogaland,NO
R01345,Copenhagen,DK
R01346,Viken,NO
R01347,Hamburg,DE
R01348,Rogaland,NO
R01349,Hamburg,DE
R01350,Rogaland,NO
R01351,Copenhagen,DK
R01352,Rogaland,NO
R01353,Helsinki,FI
R01354,Helsinki,FI
R01355,Copenhagen,DK
R01356,Stavanger,NO
R01357,Rogaland,NO
R01358,Rogaland,NO
R01359,Stavanger,NO
R01360,Warsaw,PL
R01361,Warsaw,PL
R01362,Warsaw,PL
R01363,Oslo,NO
R01364,Rogaland,NO
R01365,Bergen,NO
R01366,Stavanger,NO
R01367,Viken,NO
R01368,Hamburg,DE
R01369,Rogaland,NO
R01370,Rogaland,NO
R01371,Oslo,NO
R01372,Stavanger,NO
R01373,Viken,NO
R01374,Hamburg,DE
R01375,Hamburg,DE
R01376,Warsaw,PL
R01377,Stavanger,NO
R01378,Trondheim,NO
R01379,Rogaland,NO
R01380,Rogaland,NO
R01381,Oslo,NO
R01382,Hamburg,DE
R01383,Trondheim,NO
R01384,Bergen,NO
R01385,Rogaland,NO
R01386,Copenhagen,DK
R01387,Rogaland,NO
R01388,Viken,NO
R01389,Copenhagen,DK
R01390,Hamburg,DE
R01391,Oslo,NO
R01392,Viken,NO
R01393,Oslo,NO
R01394,Hamburg,DE
R01395,Warsaw,PL
R01396,Helsinki,FI
R01397,Copenhagen,DK
R01398,Bergen,NO
R01399,Rogaland,NO
R01400,Hamburg,DE
R01401,Warsaw,PL
R01402,Oslo,NO
R01403,Hamburg,DE
R01404,Stavanger,NO
R01405,Stavanger,NO
R01406,Helsinki,FI
R01407,Trondheim,NO
R01408,Viken,NO
R01409,Stavanger,NO
R01410,Oslo,NO
R01411,Copenhagen,DK
R01412,Viken,NO
R01413,Helsinki,FI
R01414,Copenhagen,DK
R01415,Trondheim,NO
R01416,Viken,NO
R01417,Bergen,NO
R01418,Copenhagen,DK
R01419,Bergen,NO
R01420,Stavanger,NO
R01421,Trondheim,NO
R01422,Trondheim,NO
R01423,Hamburg,DE
R01424,Copenhagen,DK
R01425,Oslo,NO
R01426,Oslo,NO
R01427,Hamburg,DE
R01428,Viken,NO
R01429,Bergen,NO
R01430,Stavanger,NO
R01431,Trondheim,NO
R01432,Helsinki,FI
R01433,Rogaland,NO
R01434,Stavanger,NO
R01435,Oslo,NO
R01436,Viken,NO
R01437,Viken,NO
R01438,Warsaw,PL
R01439,Hamburg,DE
R01440,Oslo,NO
R01441,Trondheim,NO
R01442,Helsinki,FI
R01443,Copenhagen,DK
R01444,Bergen,NO
R01445,Trondheim,NO
R01446,Bergen,NO
R01447,Copenhagen,DK
R01448,Helsinki,FI
R01449,Stavanger,NO
R01450,Copenhagen,DK
R01451,Trondheim,NO
R01452,Stavanger,NO
R01453,Hamburg,DE
R01454,Rogaland,NO
R01455,Helsinki,FI
R01456,Oslo,NO
R01457,Copenhagen,DK
R01458,Trondheim,NO
R01459,Helsinki,FI
R01460,Trondheim,NO
R01461,Stavanger,NO
R01462,Stavanger,NO
R01463,Rogaland,NO
R01464,Hamburg,DE
R01465,Rogaland,NO
R01466,Rogaland,NO
R01467,Rogaland,NO
R01468,Rogaland,NO
R01469,Trondheim,NO
R01470,Hamburg,DE
R01471,Trondheim,NO
R01472,Viken,NO
R01473,Helsinki,FI
R01474,Helsinki,FI
R01475,Rogaland,NO
R01476,Rogaland,NO
R01477,Stavanger,NO
R01478,Trondheim,NO
R01479,Copenhagen,DK
R01480,Copenhagen,DK
R01481,Warsaw,PL
R01482,Warsaw,PL
R01483,Stavanger,NO
R01484,Bergen,NO
R01485,Viken,NO
R01486,Copenhagen,DK
R01487,Stavanger,NO
R01488,Warsaw,PL
R01489,Trondheim,NO
R01490,Hamburg,DE
R01491,Trondheim,NO
R01492,Stavanger,NO
R01493,Stavanger,NO
R01494,Warsaw,PL
R01495,Stavanger,NO
R01496,Hamburg,DE
R01497,Warsaw,PL
R01498,Rogaland,NO
R01499,Hamburg,DE
R01500,Copenhagen,DK
R01501,Stavanger,NO
R01502,Bergen,NO
R01503,Viken,NO
R01504,Stavanger,NO
R01505,Stavanger,NO
R01506,Rogaland,NO
R01507,Trondheim,NO
R01508,Hamburg,DE
R01509,Oslo,NO
R01510,Helsinki,FI
R01511,Helsinki,FI
R01512,Viken,NO
R01513,Rogaland,NO
R01514,Bergen,NO
R01515,Warsaw,PL
R01516,Stavanger,NO
R01517,Bergen,NO
R01518,Viken,NO
R01519,Rogaland,NO
R01520,Oslo,NO
R01521,Helsinki,FI
R01522,Copenhagen,DK
R01523,Trondheim,NO
R01524,Trondheim,NO
R01525,Oslo,NO
R01526,Trondheim,NO
R01527,Warsaw,PL
R01528,Viken,NO
R01529,Oslo,NO
R01530,Copenhagen,DK
R01531,Rogaland,NO
R01532,Oslo,NO
R01533,Warsaw,PL
R01534,Trondheim,NO
R01535,Oslo,NO
R01536,Trondheim,NO
R01537,Helsinki,FI
R01538,Helsinki,FI
R01539,Rogaland,NO
R01540,Trondheim,NO
R01541,Hamburg,DE
R01542,Bergen,NO
R01543,Hamburg,DE
R01544,Bergen,NO
R01545,Rogaland,NO
R01546,Hamburg,DE
R01547,Rogaland,NO
R01548,Stavanger,NO
R01549,Rogaland,NO
R01550,Helsinki,FI
R01551,Bergen,NO
R01552,Trondheim,NO
R01553,Stavanger,NO
R01554,Helsinki,FI
R01555,Oslo,NO
R01556,Trondheim,NO
R01557,Bergen,NO
R01558,Hamburg,DE
R01559,Copenhagen,DK
R01560,Bergen,NO
R01561,Oslo,NO
R01562,Copenhagen,DK
R01563,Viken,NO
R01564,Hamburg,DE
R01565,Viken,NO
R01566,Copenhagen,DK
R01567,Copenhagen,DK
R01568,Trondheim,NO
R01569,Oslo,NO
R01570,Trondheim,NO
R01571,Oslo,NO
R01572,Trondheim,NO
R01573,Warsaw,PL
R01574,Warsaw,PL
R01575,Rogaland,NO
R01576,Helsinki,FI
R01577,Trondheim,NO
R01578,Hamburg,DE
R01579,Warsaw,PL
R01580,Copenhagen,DK
R01581,Trondheim,NO
R01582,Stavanger,NO
R01583,Copenhagen,DK
R01584,Helsinki,FI
R01585,Hamburg,DE
R01586,Helsinki,FI
R01587,Copenhagen,DK
R01588,Viken,NO
R01589,Oslo,NO
R01590,Copenhagen,DK
R01591,Warsaw,PL
R01592,Rogaland,NO
R01593,Oslo,NO
R01594,Hamburg,DE
R01595,Rogaland,NO
R01596,Trondheim,NO
R01597,Trondheim,NO
R01598,Stavanger,NO
R01599,Rogaland,NO
R01600,Copenhagen,DK
R01601,Trondheim,NO
R01602,Helsinki,FI
R01603,Warsaw,PL
R01604,Trondheim,NO
R01605,Oslo,NO
R01606,Trondheim,NO
R01607,Helsinki,FI
R01608,Trondheim,NO
R01609,Copenhagen,DK
R01610,Copenhagen,DK
R01611,Helsinki,FI
R01612,Warsaw,PL
R01613,Rogaland,NO
R01614,Stavanger,NO
R01615,Warsaw,PL
R01616,Viken,NO
R01617,Copenhagen,DK
R01618,Trondheim,NO
R01619,Stavanger,NO
R01620,Rogaland,NO
R01621,Oslo,NO
R01622,Bergen,NO
R01623,Bergen,NO
R01624,Viken,NO
R01625,Stavanger,NO
R01626,Bergen,NO
R01627,Trondheim,NO
R01628,Viken,NO
R01629,Trondheim,NO
R01630,Stavanger,NO
R01631,Rogaland,NO
R01632,Warsaw,PL
R01633,Viken,NO
R01634,Hamburg,DE
R01635,Stavanger,NO
R01636,Viken,NO
R01637,Oslo,NO
R01638,Copenhagen,DK
R01639,Rogaland,NO
R01640,Copenhagen,DK
R01641,Helsinki,FI
R01642,Hamburg,DE
R01643,Bergen,NO
R01644,Warsaw,PL
R01645,Bergen,NO
R01646,Bergen,NO
R01647,Copenhagen,DK
R01648,Rogaland,NO
R01649,Viken,NO
R01650,Helsinki,FI
R01651,Trondheim,NO
R01652,Bergen,NO
R01653,Bergen,NO
R01654,Viken,NO
R01655,Helsinki,FI
R01656,Bergen,NO
R01657,Stavanger,NO
R01658,Trondheim,NO
R01659,Helsinki,FI
R01660,Stavanger,NO
R01661,Viken,NO
R01662,Warsaw,PL
R01663,Bergen,NO
R01664,Bergen,NO
R01665,Warsaw,PL
R01666,Viken,NO
R01667,Hamburg,DE
R01668,Bergen,NO
R01669,Stavanger,NO
R01670,Trondheim,NO
R01671,Bergen,NO
R01672,Rogaland,NO
R01673,Trondheim,NO
R01674,Copenhagen,DK
R01675,Helsinki,FI
R01676,Copenhagen,DK
R01677,Viken,NO
R01678,Helsinki,FI
R01679,Trondheim,NO
R01680,Bergen,NO
R01681,Warsaw,PL
R01682,Bergen,NO
R01683,Stavanger,NO
R01684,Rogaland,NO
R01685,Hamburg,DE
R01686,Copenhagen,DK
R01687,Hamburg,DE
R01688,Warsaw,PL
R01689,Rogaland,NO
R01690,Viken,NO
R01691,Helsinki,FI
R01692,Rogaland,NO
R01693,Rogaland,NO
R01694,Copenhagen,DK
R01695,Stavanger,NO
R01696,Rogaland,NO
R01697,Stavanger,NO
R01698,Hamburg,DE
R01699,Viken,NO
R01700,Rogaland,NO
R01701,Stavanger,NO
R01702,Hamburg,DE
R01703,Stavanger,NO
R01704,Trondheim,NO
R01705,Helsinki,FI
R01706,Hamburg,DE
R01707,Rogaland,NO
R01708,Copenhagen,DK
R01709,Oslo,NO
R01710,Helsinki,FI
R01711,Warsaw,PL
R01712,Helsinki,FI
R01713,Stavanger,NO
R01714,Helsinki,FI
R01715,Bergen,NO
R01716,Rogaland,NO
R01717,Oslo,NO
R01718,Stavanger,NO
R01719,Rogaland,NO
R01720,Trondheim,NO
R01721,Trondheim,NO
R01722,Helsinki,FI
R01723,Warsaw,PL
R01724,Oslo,NO
R01725,Copenhagen,DK
R01726,Viken,NO
R01727,Warsaw,PL
R01728,Hamburg,DE
R01729,Oslo,NO
R01730,Viken,NO
R01731,Bergen,NO
R01732,Oslo,NO
R01733,Rogaland,NO
R01734,Oslo,NO
R01735,Hamburg,DE
R01736,Helsinki,FI
R01737,Copenhagen,DK
R01738,Hamburg,DE
R01739,Stavanger,NO
R01740,Rogaland,NO
R01741,Copenhagen,DK
R01742,Helsinki,FI
R01743,Copenhagen,DK
R01744,Copenhagen,DK
R01745,Oslo,NO
R01746,Rogaland,NO
R01747,Bergen,NO
R01748,Copenhagen,DK
R01749,Oslo,NO
R01750,Helsinki,FI
R01751,Trondheim,NO
R01752,Bergen,NO
R01753,Copenhagen,DK
R01754,Hamburg,DE
R01755,Rogaland,NO
R01756,Bergen,NO
R01757,Viken,NO
R01758,Bergen,NO
R01759,Helsinki,FI
R01760,Copenhagen,DK
R01761,Stavanger,NO
R01762,Trondheim,NO
R01763,Stavanger,NO
R01764,Stavanger,NO
R01765,Stavanger,NO
R01766,Copenhagen,DK
R01767,Viken,NO
R01768,Helsinki,FI
R01769,Rogaland,NO
R01770,Viken,NO
R01771,Warsaw,PL
R01772,Helsinki,FI
R01773,Trondheim,NO
R01774,Stavanger,NO
R01775,Warsaw,PL
R01776,Stavanger,NO
R01777,Rogaland,NO
R01778,Hamburg,DE
R01779,Stavanger,NO
R01780,Hamburg,DE
R01781,Stavanger,NO
R01782,Oslo,NO
R01783,Stavanger,NO
R01784,Stavanger,NO
R01785,Viken,NO
R01786,Oslo,NO
R01787,Rogaland,NO
R01788,Helsinki,FI
R01789,Helsinki,FI
R01790,Hamburg,DE
R01791,Trondheim,NO
R01792,Warsaw,PL
R01793,Hamburg,DE
R01794,Hamburg,DE
R01795,Copenhagen,DK
R01796,Oslo,NO
R01797,Trondheim,NO
R01798,Oslo,NO
R01799,Oslo,NO
R01800,Rogaland,NO
R01801,Warsaw,PL
R01802,Hamburg,DE
R01803,Oslo,NO
R01804,Rogaland,NO
R01805,Viken,NO
R01806,Stavanger,NO
R01807,Helsinki,FI
R01808,Copenhagen,DK
R01809,Bergen,NO
R01810,Bergen,NO
R01811,Trondheim,NO
R01812,Copenhagen,DK
R01813,Copenhagen,DK
R01814,Oslo,NO
R01815,Helsinki,FI
R01816,Oslo,NO
R01817,Copenhagen,DK
R01818,Hamburg,DE
R01819,Oslo,NO
R01820,Viken,NO
R01821,Bergen,NO
R01822,Copenhagen,DK
R01823,Hamburg,DE
R01824,Copenhagen,DK
R01825,Helsinki,FI
R01826,Warsaw,PL
R01827,Oslo,NO
R01828,Hamburg,DE
R01829,Warsaw,PL
R01830,Bergen,NO
R01831,Bergen,NO
R01832,Rogaland,NO
R01833,Copenhagen,DK
R01834,Copenhagen,DK
R01835,Trondheim,NO
R01836,Viken,NO
R01837,Rogaland,NO
R01838,Trondheim,NO
R01839,Oslo,NO
R01840,Trondheim,NO
R01841,Helsinki,FI
R01842,Viken,NO
R01843,Copenhagen,DK
R01844,Warsaw,PL
R01845,Warsaw,PL
R01846,Viken,NO
R01847,Stavanger,NO
R01848,Warsaw,PL
R01849,Bergen,NO
R01850,Copenhagen,DK
R01851,Helsinki,FI
R01852,Oslo,NO
R01853,Hamburg,DE
R01854,Helsinki,FI
R01855,Hamburg,DE
R01856,Copenhagen,DK
R01857,Stavanger,NO
R01858,Viken,NO
R01859,Copenhagen,DK
R01860,Warsaw,PL
R01861,Bergen,NO
R01862,Copenhagen,DK
R01863,Rogaland,NO
R01864,Copenhagen,DK
R01865,Oslo,NO
R01866,Bergen,NO
R01867,Rogaland,NO
R01868,Rogaland,NO
R01869,Bergen,NO
R01870,Helsinki,FI
R01871,Trondheim,NO
R01872,Viken,NO
R01873,Helsinki,FI
R01874,Helsinki,FI
R01875,Oslo,NO
R01876,Bergen,NO
R01877,Helsinki,FI
R01878,Stavanger,NO
R01879,Viken,NO
R01880,Copenhagen,DK
R01881,Copenhagen,DK
R01882,Warsaw,PL
R01883,Hamburg,DE
R01884,Trondheim,NO
R01885,Rogaland,NO
R01886,Viken,NO
R01887,Rogaland,NO
R01888,Oslo,NO
R01889,Rogaland,NO
R01890,Oslo,NO
R01891,Stavanger,NO
R01892,Trondheim,NO
R01893,Hamburg,DE
R01894,Stavanger,NO
R01895,Viken,NO
R01896,Hamburg,DE
R01897,Stavanger,NO
R01898,Bergen,NO
R01899,Bergen,NO
R01900,Hamburg,DE
R01901,Viken,NO
R01902,Stavanger,NO
R01903,Warsaw,PL
R01904,Bergen,NO
R01905,Oslo,NO
R01906,Stavanger,NO
R01907,Oslo,NO
R01908,Warsaw,PL
R01909,Stavanger,NO
R01910,Warsaw,PL
R01911,Oslo,NO
R01912,Copenhagen,DK
R01913,Oslo,NO
R01914,Hamburg,DE
R01915,Helsinki,FI
R01916,Bergen,NO
R01917,Helsinki,FI
R01918,Copenhagen,DK
R01919,Oslo,NO
R01920,Rogaland,NO
R01921,Helsinki,FI
R01922,Trondheim,NO
R01923,Viken,NO
R01924,Warsaw,PL
R01925,Viken,NO
R01926,Rogaland,NO
R01927,Stavanger,NO
R01928,Oslo,NO
R01929,Oslo,NO
R01930,Warsaw,PL
R01931,Warsaw,PL
R01932,Helsinki,FI
R01933,Oslo,NO
R01934,Helsinki,FI
R01935,Oslo,NO
R01936,Oslo,NO
R01937,Stavanger,NO
R01938,Viken,NO
R01939,Trondheim,NO
R01940,Rogaland,NO
R01941,Stavanger,NO
R01942,Helsinki,FI
R01943,Viken,NO
R01944,Viken,NO
R01945,Stavanger,NO
R01946,Trondheim,NO
R01947,Warsaw,PL
R01948,Copenhagen,DK
R01949,Oslo,NO
R01950,Oslo,NO
R01951,Rogaland,NO
R01952,Warsaw,PL
R01953,Hamburg,DE
R01954,Rogaland,NO
R01955,Oslo,NO
R01956,Oslo,NO
R01957,Oslo,NO
R01958,Rogaland,NO
R01959,Copenhagen,DK
R01960,Rogaland,NO
R01961,Bergen,NO
R01962,Rogaland,NO
R01963,Rogaland,NO
R01964,Copenhagen,DK
R01965,Bergen,NO
R01966,Viken,NO
R01967,Rogaland,NO
R01968,Bergen,NO
R01969,Stavanger,NO
R01970,Helsinki,FI
R01971,Stavanger,NO
R01972,Oslo,NO
R01973,Bergen,NO
R01974,Viken,NO
R01975,Trondheim,NO
R01976,Helsinki,FI
R01977,Helsinki,FI
R01978,Viken,NO
R01979,Rogaland,NO
R01980,Helsinki,FI
R01981,Copenhagen,DK
R01982,Viken,NO
R01983,Trondheim,NO
R01984,Trondheim,NO
R01985,Rogaland,NO
R01986,Oslo,NO
R01987,Stavanger,NO
R01988,Helsinki,FI
R01989,Warsaw,PL
R01990,Copenhagen,DK
R01991,Viken,NO
R01992,Viken,NO
R01993,Copenhagen,DK
R01994,Rogaland,NO
R01995,Bergen,NO
R01996,Copenhagen,DK
R01997,Rogaland,NO
R01998,Warsaw,PL
R01999,Hamburg,DE
R02000,Warsaw,PL
R02001,Hamburg,DE
R02002,Rogaland,NO
R02003,Hamburg,DE
R02004,Viken,NO
R02005,Oslo,NO
R02006,Helsinki,FI
R02007,Stavanger,NO
R02008,Bergen,NO
R02009,Trondheim,NO
R02010,Rogaland,NO
R02011,Trondheim,NO
R02012,Bergen,NO
R02013,Rogaland,NO
R02014,Bergen,NO
R02015,Copenhagen,DK
R02016,Oslo,NO
R02017,Stavanger,NO
R02018,Helsinki,FI
R02019,Bergen,NO
R02020,Bergen,NO
R02021,Bergen,NO
R02022,Hamburg,DE
R02023,Warsaw,PL
R02024,Oslo,NO
R02025,Bergen,NO
R02026,Viken,NO
R02027,Trondheim,NO
R02028,Viken,NO
R02029,Viken,NO
R02030,Rogaland,NO
R02031,Copenhagen,DK
R02032,Bergen,NO
R02033,Bergen,NO
R02034,Copenhagen,DK
R02035,Helsinki,FI
R02036,Warsaw,PL
R02037,Viken,NO
R02038,Bergen,NO
R02039,Stavanger,NO
R02040,Trondheim,NO
R02041,Trondheim,NO
R02042,Bergen,NO
R02043,Trondheim,NO
R02044,Oslo,NO
R02045,Hamburg,DE
R02046,Viken,NO
R02047,Hamburg,DE
R02048,Hamburg,DE
R02049,Trondheim,NO
R02050,Oslo,NO
R02051,Trondheim,NO
R02052,Oslo,NO
R02053,Viken,NO
R02054,Oslo,NO
R02055,Warsaw,PL
R02056,Rogaland,NO
R02057,Bergen,NO
R02058,Viken,NO
R02059,Hamburg,DE
R02060,Viken,NO
R02061,Rogaland,NO
R02062,Stavanger,NO
R02063,Stavanger,NO
R02064,Trondheim,NO
R02065,Oslo,NO
R02066,Helsinki,FI
R02067,Oslo,NO
R02068,Bergen,NO
R02069,Oslo,NO
R02070,Stavanger,NO
R02071,Hamburg,DE
R02072,Warsaw,PL
R02073,Helsinki,FI
R02074,Viken,NO
R02075,Oslo,NO
R02076,Oslo,NO
R02077,Stavanger,NO
R02078,Helsinki,FI
R02079,Rogaland,NO
R02080,Rogaland,NO
R02081,Oslo,NO
R02082,Stavanger,NO
R02083,Hamburg,DE
R02084,Rogaland,NO
R02085,Stavanger,NO
R02086,Oslo,NO
R02087,Copenhagen,DK
R02088,Copenhagen,DK
R02089,Stavanger,NO
R02090,Warsaw,PL
R02091,Warsaw,PL
R02092,Copenhagen,DK
R02093,Bergen,NO
R02094,Rogaland,NO
R02095,Viken,NO
R02096,Rogaland,NO
R02097,Viken,NO
R02098,Helsinki,FI
R02099,Stavanger,NO
R02100,Stavanger,NO
R02101,Helsinki,FI
R02102,Trondheim,NO
R02103,Rogaland,NO
R02104,Oslo,NO
R02105,Copenhagen,DK
R02106,Rogaland,NO
R02107,Hamburg,DE
R02108,Viken,NO
R02109,Helsinki,FI
R02110,Bergen,NO
R02111,Bergen,NO
R02112,Copenhagen,DK
R02113,Oslo,NO
R02114,Stavanger,NO
R02115,Warsaw,PL
R02116,Hamburg,DE
R02117,Helsinki,FI
R02118,Warsaw,PL
R02119,Viken,NO
R02120,Helsinki,FI
R02121,Trondheim,NO
R02122,Warsaw,PL
R02123,Stavanger,NO
R02124,Rogaland,NO
R02125,Helsinki,FI
R02126,Oslo,NO
R02127,Copenhagen,DK
R02128,Oslo,NO
R02129,Warsaw,PL
R02130,Warsaw,PL
R02131,Trondheim,NO
R02132,Stavanger,NO
R02133,Hamburg,DE
R02134,Warsaw,PL
R02135,Hamburg,DE
R02136,Bergen,NO
R02137,Viken,NO
R02138,Bergen,NO
R02139,Oslo,NO
R02140,Viken,NO
R02141,Stavanger,NO
R02142,Helsinki,FI
R02143,Helsinki,FI
R02144,Viken,NO
R02145,Trondheim,NO
R02146,Bergen,NO
R02147,Stavanger,NO
R02148,Hamburg,DE
R02149,Viken,NO
R02150,Warsaw,PL
R02151,Trondheim,NO
R02152,Stavanger,NO
R02153,Bergen,NO
R02154,Rogaland,NO
R02155,Warsaw,PL
R02156,Copenhagen,DK
R02157,Trondheim,NO
R02158,Oslo,NO
R02159,Oslo,NO
R02160,Oslo,NO
R02161,Rogaland,NO
R02162,Oslo,NO
R02163,Viken,NO
R02164,Warsaw,PL
R02165,Helsinki,FI
R02166,Helsinki,FI
R02167,Oslo,NO
R02168,Copenhagen,DK
R02169,Trondheim,NO
R02170,Viken,NO
R02171,Warsaw,PL
R02172,Helsinki,FI
R02173,Viken,NO
R02174,Bergen,NO
R02175,Bergen,NO
R02176,Viken,NO
R02177,Trondheim,NO
R02178,Warsaw,PL
R02179,Oslo,NO
R02180,Viken,NO
R02181,Oslo,NO
R02182,Viken,NO
R02183,Hamburg,DE
R02184,Rogaland,NO
R02185,Warsaw,PL
R02186,Viken,NO
R02187,Warsaw,PL
R02188,Warsaw,PL
R02189,Helsinki,FI
R02190,Trondheim,NO
R02191,Bergen,NO
R02192,Oslo,NO
R02193,Viken,NO
R02194,Hamburg,DE
R02195,Oslo,NO
R02196,Stavanger,NO
R02197,Trondheim,NO
R02198,Bergen,NO
R02199,Oslo,NO
R02200,Stavanger,NO
R02201,Stavanger,NO
R02202,Viken,NO
R02203,Viken,NO
