transaction_id,customer_id,project_id,loan_amount_nok,guarantee_amount_nok,currency,transaction_date,status,is_green_project
T00348,C06903,P00329,25824967.15,9222166.23,EUR,2021-01-30,Closed,True
T00349,C07934,P01802,5781042.19,19605550.18,EUR,2024-01-13,Active,True
T00350,C07525,P05411,43978965.65,3778382.72,NOK,2023-12-11,Default,True
T00351,C05758,P07164,12541616.71,21430197.0,USD,2025-02-14,Closed,False
T00352,C07306,P02540,11911058.27,22431486.5,USD,2023-01-12,Default,False
T00353,C05139,P07458,43617793.55,6396419.23,NOK,2020-01-02,Closed,True
T00354,C00642,P07035,32395827.81,8609179.34,NOK,2025-03-16,Default,True
T00355,C02442,P02402,28027389.89,8871408.19,EUR,2021-08-27,Default,False
T00356,C04188,P04827,21639891.16,21438719.49,USD,2023-03-07,Active,True
T00357,C05263,P08033,26948789.83,15633841.31,USD,2020-10-06,Active,True
T00358,C03696,P03943,7431276.97,18743564.66,USD,2023-07-18,Active,False
T00359,C01560,P06320,10791311.94,9315181.77,NOK,2025-01-14,Active,True
T00360,C01521,P07527,11199119.32,20758032.23,NOK,2021-01-01,Default,False
T00361,C08900,P06863,24048497.83,24039128.55,NOK,2022-08-29,Active,False
T00362,C08345,P09220,25002600.01,11797806.54,USD,2020-11-10,Active,False
T00363,C00694,P02667,31966963.61,4675329.72,EUR,2022-06-12,Active,True
T00364,C01059,P06991,13031550.8,1917986.17,EUR,2023-08-20,Default,False
T00365,C06134,P02354,25613404.05,3780761.27,USD,2025-09-22,Default,False
T00366,C04511,P07627,16064076.46,20655937.05,EUR,2022-11-09,Default,False
T00367,C09146,P09478,22093560.84,16613067.0,USD,2025-01-27,Closed,True
T00368,C09028,P03078,34016131.5,8924390.15,EUR,2025-05-08,Active,True
T00369,C08893,P07685,45618228.22,17176556.39,EUR,2022-05-11,Closed,True
T00370,C08800,P01683,22500789.9,23393155.77,EUR,2020-11-19,Closed,True
T00371,C08504,P08078,16491818.95,4608047.36,NOK,2025-05-21,Active,False
T00372,C08855,P08829,22241207.51,1433111.09,EUR,2024-02-06,Closed,True
T00373,C07392,P00950,30264698.56,10060082.96,NOK,2024-10-30,Closed,False
T00374,C05866,P07673,18417966.98,1341698.42,NOK,2022-07-01,Default,True
T00375,C03414,P01705,41884089.92,1401221.84,USD,2025-07-06,Active,True
T00376,C06169,P02992,47710313.59,7107191.23,NOK,2021-04-06,Closed,False
T00377,C02621,P02726,27010676.48,24666780.16,USD,2025-04-12,Active,False
T00378,C00113,P01004,7639196.04,23011904.21,NOK,2025-10-30,Active,False
T00379,C01505,P01272,8698674.98,13533926.64,EUR,2020-12-09,Closed,False
T00380,C03274,P08542,1231347.87,23440153.94,EUR,2022-10-29,Active,True
T00381,C05047,P06663,46225533.39,5787737.89,NOK,2021-07-07,Default,False
T00382,C06125,P09116,16961677.07,21429966.14,EUR,2022-04-04,Active,True
T00383,C08869,P03675,40271049.01,2199166.1,USD,2021-01-16,Active,False
T00384,C06030,P02836,20762204.43,17506262.99,EUR,2025-09-08,Default,False
T00385,C06890,P06804,12849895.82,17830479.23,USD,2022-12-13,Closed,True
T00386,C02901,P05614,33669785.42,6110241.99,EUR,2025-03-28,Active,True
T00387,C01457,P05360,6676903.97,5149043.4,EUR,2020-09-17,Closed,True
T00388,C05257,P07799,11234908.03,17752674.15,NOK,2024-07-20,Default,False
T00389,C01399,P01578,31839426.66,17766085.51,USD,2025-04-07,Closed,False
T00390,C05272,P00728,37240621.67,15309115.02,NOK,2025-07-26,Default,True
T00391,C03218,P01820,28986178.39,19616284.22,USD,2024-08-17,Closed,False
T00392,C01946,P03041,13956249.95,9999396.42,NOK,2025-07-19,Active,False
T00393,C05773,P09993,32529579.28,2727617.93,NOK,2024-09-19,Active,False
T00394,C09202,P09146,35272418.33,5643275.76,EUR,2021-09-15,Default,True
T00395,C09328,P00259,23867573.46,20279621.0,NOK,2020-10-30,Default,True
T00396,C03883,P00528,30648075.22,6767540.41,NOK,2023-09-18,Active,False
T00397,C05786,P01361,33694663.96,24473809.1,EUR,2023-07-03,Closed,False
T00398,C07134,P02734,13936011.17,7293039.05,USD,2021-01-22,Active,True
T00399,C01264,P06223,19844329.78,11797953.49,EUR,2021-01-14,Closed,False
T00400,C07635,P09006,32977540.7,3066275.79,USD,2022-11-01,Active,True
T00401,C09547,P01433,5345105.47,4172654.89,NOK,2021-09-25,Active,False
T00402,C03110,P02101,27607554.27,3323256.2,USD,2023-12-06,Active,True
T00403,C01139,P06415,2673942.92,2361804.98,EUR,2024-02-25,Default,False
T00404,C07432,P09766,27095617.9,22261305.68,NOK,2024-12-03,Default,False
T00405,C02767,P09900,29013965.5,23843723.01,EUR,2021-06-07,Active,True
T00406,C03364,P04066,17639437.02,24356907.01,NOK,2023-03-13,Active,True
T00407,C06015,P02649,17134028.17,23841001.0,NOK,2022-06-04,Active,True
T00408,C05251,P08209,8398837.6,17597769.75,USD,2023-02-28,Closed,True
T00409,C04890,P03175,4335123.58,9682957.2,EUR,2020-07-22,Default,True
T00410,C05502,P08340,2390538.38,9234905.77,EUR,2020-02-03,Active,False
T00411,C05202,P01941,32625108.16,18255724.87,USD,2024-03-02,Closed,False
T00412,C07268,P04005,13109391.95,17321949.19,NOK,2022-12-25,Closed,True
T00413,C03146,P07314,37101892.27,12903342.77,NOK,2025-03-21,Default,False
T00414,C07342,P04510,1132636.09,1715832.55,USD,2024-05-06,Closed,False
T00415,C00634,P05290,47564522.88,23957176.26,NOK,2024-07-11,Closed,False
T00416,C05887,P09565,25073857.79,24404288.05,EUR,2022-11-25,Active,True
T00417,C03769,P09329,4213637.0,9221381.8,NOK,2022-07-12,Closed,False
T00418,C04896,P05935,32087994.15,3235211.04,NOK,2021-11-08,Default,False
T00419,C02518,P02608,32418334.83,14607607.07,USD,2023-10-19,Closed,False
T00420,C09013,P09015,15593170.05,2165353.7,USD,2022-06-22,Default,True
T00421,C01633,P09295,19236052.62,7118290.25,NOK,2023-11-01,Default,False
T00422,C06562,P01260,15858262.23,19408583.25,NOK,2022-01-23,Closed,True
T00423,C01749,P04644,35633844.53,2546034.77,EUR,2021-07-11,Default,False
T00424,C06533,P07438,10952916.84,1281489.91,EUR,2020-12-21,Active,False
T00425,C02405,P01315,37434680.9,22425449.28,EUR,2022-06-11,Active,False
T00426,C09094,P02115,27690246.52,6176585.97,USD,2021-09-04,Active,False
T00427,C06329,P01108,11139228.34,19972208.19,NOK,2025-09-06,Closed,True
T00428,C02958,P08035,31022063.19,18983908.8,NOK,2024-07-16,Active,False
T00429,C05299,P07885,7615842.5,1249859.86,USD,2020-02-20,Default,True
T00430,C01635,P01641,44049959.73,863173.91,USD,2024-09-14,Closed,True
T00431,C09545,P02225,18489745.51,14115591.72,USD,2025-10-30,Default,True
T00432,C06044,P00042,15286013.66,11581290.81,NOK,2023-12-27,Active,False
T00433,C06095,P05770,30836484.97,14127704.21,EUR,2021-11-01,Active,False
T00434,C09176,P08284,25182762.99,13652300.38,NOK,2025-09-28,Closed,True
T00435,C04666,P06689,47780555.44,24302376.06,USD,2024-05-20,Active,True
T00436,C01801,P02196,8503691.95,2792506.66,EUR,2024-02-01,Default,False
T00437,C04960,P08672,10418574.71,14809001.23,EUR,2023-09-22,Closed,False
T00438,C02687,P08904,20230232.46,5088481.85,USD,2024-11-18,Default,True
T00439,C03767,P01860,19541049.54,20106684.92,USD,2024-02-21,Closed,True
T00440,C07465,P02610,18393888.23,5489746.55,USD,2021-04-19,Default,False
T00441,C08167,P01623,43691977.46,6742607.63,USD,2025-05-16,Active,False
T00442,C01222,P05345,39716470.93,6702732.15,EUR,2021-01-28,Default,False
T00443,C09243,P09098,34011458.05,15584742.12,EUR,2023-09-30,Active,False
T00444,C04139,P00754,42896705.09,17210440.42,EUR,2021-05-05,Active,False
T00445,C08380,P03070,3194984.64,18425482.21,NOK,2024-12-10,Default,False
T00446,C03543,P04598,48068581.86,4798590.14,NOK,2025-05-28,Default,True
T00447,C05195,P06589,31463191.32,20176182.84,USD,2022-04-09,Default,False
T00448,C09791,P00108,43064905.03,3806843.59,NOK,2020-11-25,Default,True
T00449,C08172,P02346,34839652.3,13529770.58,USD,2025-01-22,Active,True
T00450,C05134,P07079,49991508.46,23506927.5,NOK,2022-01-09,Active,True
T00451,C03100,P06907,27492126.77,13022568.94,NOK,2021-01-22,Default,True
T00452,C02363,P09639,49645271.23,12129112.5,EUR,2021-03-18,Active,False
T00453,C06147,P06478,16556011.09,23595387.24,EUR,2024-04-24,Closed,False
T00454,C09773,P00328,8615229.37,10218812.22,USD,2023-03-09,Active,True
T00455,C00284,P09927,12862608.65,22875754.87,USD,2021-07-07,Active,False
T00456,C02599,P02488,3882335.28,24418587.03,USD,2020-12-01,Active,False
T00457,C02479,P08181,11911294.03,1138063.25,EUR,2022-02-01,Active,True
T00458,C06873,P01267,7551324.22,18294658.56,EUR,2024-11-24,Active,True
T00459,C04515,P01993,16457173.4,13043099.7,NOK,2020-07-05,Active,True
T00460,C03382,P00759,4303066.81,14176549.16,EUR,2021-12-21,Active,False
T00461,C02456,P07046,22307302.31,3430624.08,EUR,2025-06-20,Active,True
T00462,C00902,P04046,16169326.46,11567632.76,EUR,2022-04-21,Active,False
T00463,C04810,P06247,2543021.62,20830387.17,NOK,2025-09-04,Closed,False
T00464,C06936,P07730,28834230.63,14775760.2,USD,2025-01-01,Closed,False
T00465,C08568,P08114,10323297.02,13070111.15,NOK,2021-05-02,Default,False
T00466,C00184,P01591,7441914.64,24977162.05,NOK,2025-08-11,Active,False
T00467,C03377,P05301,6693454.22,12178549.08,USD,2024-09-29,Active,False
T00468,C02216,P02355,26022887.25,6770087.15,USD,2020-09-06,Default,False
T00469,C08196,P00571,30939382.95,9765060.58,EUR,2024-02-09,Active,False
T00470,C01236,P05162,46237315.31,1745453.18,NOK,2024-03-17,Active,False
T00471,C09972,P04407,16644709.95,22320239.22,USD,2020-10-13,Default,False
T00472,C06379,P02194,46717053.39,22480355.31,NOK,2021-12-02,Closed,False
T00473,C02031,P09120,45665146.72,2168578.96,USD,2024-04-23,Closed,True
T00474,C07078,P00972,2876940.7,10185006.58,USD,2023-02-11,Active,True
T00475,C00566,P04457,46488982.5,14181411.37,EUR,2021-04-23,Default,True
T00476,C03487,P08446,48511444.69,1899119.67,NOK,2020-02-20,Active,True
T00477,C09749,P09384,39046799.61,15121822.33,USD,2023-05-20,Closed,False
T00478,C02289,P09548,33985820.83,22544493.32,NOK,2024-10-02,Closed,False
T00479,C00812,P02329,35794633.81,1858721.71,USD,2020-06-24,Default,True
T00480,C05345,P02832,28874689.57,4213260.84,NOK,2025-09-07,Active,True
T00481,C08541,P02357,46407589.46,5449473.28,USD,2025-01-19,Closed,False
T00482,C06590,P06572,20079892.88,19386996.06,NOK,2022-08-15,Closed,True
T00483,C06236,P06801,41601196.47,12526851.53,EUR,2020-07-22,Default,True
T00484,C01298,P09730,36474025.05,2961105.28,NOK,2021-09-02,Closed,False
T00485,C00246,P03624,45234925.06,23310840.57,USD,2022-07-19,Default,False
T00486,C01284,P07668,44402328.5,2274879.59,EUR,2020-10-26,Closed,True
T00487,C06216,P02993,4612254.83,13591951.07,EUR,2023-04-13,Default,True
T00488,C07434,P04315,41831489.34,21036325.95,EUR,2024-01-06,Default,True
T00489,C05139,P01980,26489049.07,18517767.69,USD,2025-01-29,Active,True
T00490,C01259,P07318,4069937.64,24925871.02,EUR,2021-09-04,Active,True
T00491,C06512,P02466,39880866.39,22870864.62,NOK,2022-10-28,Closed,True
T00492,C03764,P05588,35942250.58,20485323.67,EUR,2021-01-22,Closed,False
T00493,C06572,P05602,16342535.01,7923227.22,USD,2025-04-06,Default,True
T00494,C00214,P08496,1904170.47,14930494.17,NOK,2025-06-25,Default,False
T00495,C02346,P05450,42814918.64,2271408.3,NOK,2020-11-10,Default,True
T00496,C03910,P00768,48405323.76,19938791.59,EUR,2023-04-30,Active,False
T00497,C02189,P07989,18368046.49,16889738.38,USD,2021-08-03,Default,True
T00498,C01697,P05709,45835754.58,6638700.8,NOK,2022-08-07,Closed,True
T00499,C04552,P08908,16264550.67,10678082.27,USD,2025-10-06,Active,False
T00500,C05183,P03047,12439657.9,23458981.64,NOK,2024-04-03,Active,False
T00501,C05071,P04278,33667092.79,14268374.89,NOK,2024-09-25,Active,False
T00502,C07462,P07068,36955978.08,11911824.86,EUR,2025-01-12,Default,True
T00503,C03911,P06135,46472364.88,6868928.13,USD,2020-09-02,Default,False
T00504,C01242,P05979,32060753.63,20797430.27,NOK,2024-02-10,Active,False
T00505,C07385,P04899,14302943.11,22927179.75,EUR,2025-01-30,Closed,False
T00506,C09655,P06796,25043893.32,9392562.85,USD,2021-10-20,Active,True
T00507,C00605,P07884,4532823.69,23694613.2,USD,2021-03-18,Default,False
T00508,C06286,P08686,38377663.66,17402075.95,USD,2022-02-25,Closed,True
T00509,C00436,P06014,28178478.68,11283256.77,USD,2022-02-17,Default,False
T00510,C03572,P05301,24232188.52,3515038.37,USD,2025-01-06,Closed,True
T00511,C01554,P02809,47428778.0,23644802.88,NOK,2020-09-26,Closed,False
T00512,C04193,P08364,7698891.37,20719137.0,NOK,2020-11-04,Default,False
T00513,C05139,P08105,24739164.33,9887916.18,USD,2024-06-29,Closed,False
T00514,C07138,P07570,3230406.06,5571003.89,NOK,2021-09-01,Closed,False
T00515,C05807,P05085,36724553.04,7010797.06,NOK,2023-11-12,Active,False
T00516,C09510,P02062,27630995.62,23529295.8,NOK,2024-05-31,Default,True
T00517,C06382,P02259,18069477.91,3333667.59,NOK,2021-05-18,Default,False
T00518,C08133,P04332,12362266.85,8163768.64,NOK,2020-09-16,Default,True
T00519,C04897,P07892,15240677.91,14654473.28,USD,2023-12-07,Closed,True
T00520,C01101,P05674,29560636.51,11739929.71,USD,2023-02-24,Active,False
T00521,C01225,P05710,38649356.4,22629169.18,USD,2023-12-21,Closed,False
T00522,C01998,P04421,15846230.08,20981461.51,USD,2022-01-06,Active,True
T00523,C06778,P06818,16174156.22,11825837.8,NOK,2021-11-21,Active,True
T00524,C02680,P08590,19191105.31,14139532.58,USD,2025-07-17,Closed,False
T00525,C03881,P03049,21917590.13,9899021.83,NOK,2024-11-20,Active,True
T00526,C05083,P07172,39160794.24,13283253.21,USD,2020-06-15,Closed,True
T00527,C01761,P06326,13572426.35,10197559.85,EUR,2025-05-05,Active,True
T00528,C05485,P06786,36889074.56,6797985.16,USD,2022-04-21,Active,False
T00529,C09979,P00255,5593264.0,902119.76,EUR,2021-07-06,Active,True
T00530,C01812,P02919,41977915.13,17974766.33,EUR,2022-12-27,Default,True
T00531,C07648,P08213,33767875.69,21160325.85,NOK,2021-02-20,Default,False
T00532,C00853,P08310,17226782.37,21394395.22,EUR,2023-06-17,Closed,False
T00533,C07608,P08790,13692665.95,23090769.65,EUR,2025-03-18,Active,False
T00534,C00236,P02828,37871298.83,19104295.7,EUR,2024-09-26,Closed,True
T00535,C03668,P09673,42216994.16,19502823.05,NOK,2023-07-20,Active,True
T00536,C04497,P07322,12812003.41,6841305.6,NOK,2025-01-14,Closed,True
T00537,C08464,P09471,31437150.89,11286317.15,NOK,2023-12-28,Active,True
T00538,C02151,P07336,5448628.93,15721902.42,NOK,2022-06-29,Closed,False
T00539,C00548,P04898,2974957.71,12980158.42,NOK,2024-03-02,Active,True
T00540,C09127,P03448,6518853.02,22883048.54,EUR,2022-06-17,Active,False
T00541,C04130,P05344,14446123.1,13646105.19,NOK,2022-01-31,Active,False
T00542,C00054,P05931,17366874.79,11215040.67,NOK,2025-10-05,Closed,False
T00543,C00503,P00231,20347425.61,6505183.8,EUR,2022-09-06,Closed,False
T00544,C06531,P05565,27093730.62,23498832.0,EUR,2024-06-03,Default,False
T00545,C04199,P08895,48198634.2,8495007.93,USD,2024-04-11,Default,False
T00546,C02109,P09493,2105624.01,18446908.83,NOK,2025-06-28,Default,False
T00547,C06529,P03641,1690848.86,16015398.69,USD,2022-10-07,Active,False
T00548,C00431,P07649,17714454.32,7093687.79,NOK,2022-07-18,Active,True
T00549,C00084,P05251,28114888.35,19467926.3,EUR,2023-08-08,Default,False
T00550,C08895,P09039,19065254.31,7155864.76,NOK,2020-03-07,Default,True
T00551,C07607,P04682,30045341.45,17699706.74,NOK,2025-02-14,Active,False
T00552,C03818,P02637,3883517.72,8207102.82,USD,2023-09-02,Active,False
T00553,C08105,P01540,27704248.6,5424798.84,EUR,2023-12-20,Active,False
T00554,C02151,P02216,20535651.16,5333212.52,USD,2020-10-24,Default,True
T00555,C09051,P04580,38399681.52,1560900.98,USD,2024-01-12,Active,False
T00556,C08764,P05997,12364134.11,14488406.03,USD,2020-10-11,Default,False
T00557,C05401,P07494,9611333.58,7812280.15,NOK,2025-08-06,Closed,False
T00558,C07322,P06289,37829691.06,10862081.87,USD,2024-10-14,Active,False
T00559,C04879,P07322,9907747.58,6660041.01,USD,2023-05-16,Default,False
T00560,C09572,P05452,1448227.06,2810986.08,EUR,2022-07-07,Active,False
T00561,C02985,P05864,31232438.67,8190893.04,EUR,2024-04-01,Closed,False
T00562,C01071,P03741,5331471.87,1783283.7,USD,2020-08-04,Active,False
T00563,C08246,P04260,42383337.0,17033164.52,USD,2025-07-20,Active,True
T00564,C03515,P05866,45276928.7,21059944.45,NOK,2022-08-09,Closed,True
T00565,C05409,P00244,3397324.54,11878366.92,EUR,2022-09-03,Closed,True
T00566,C05206,P07875,31774594.53,15908360.06,USD,2021-09-17,Closed,False
T00567,C09042,P06981,30841538.74,20324172.37,EUR,2025-04-16,Default,False
T00568,C03839,P07828,38635459.76,6856296.18,EUR,2024-11-21,Default,True
T00569,C07106,P04210,28845750.73,14034783.05,NOK,2022-10-09,Active,True
T00570,C05490,P05130,31759161.31,11734076.27,USD,2021-07-25,Default,True
T00571,C08663,P01172,43865821.66,8863179.87,USD,2021-01-17,Active,False
T00572,C00586,P06505,24530240.63,6461618.15,NOK,2023-03-11,Default,False
T00573,C03116,P04159,47657098.62,20709882.39,USD,2023-05-28,Closed,False
T00574,C03021,P01848,23111627.3,11032125.32,EUR,2023-01-31,Closed,True
T00575,C00278,P09385,39859291.32,8698414.26,EUR,2021-12-18,Closed,False
T00576,C08816,P02230,38692408.43,12777487.05,USD,2023-07-21,Active,True
T00577,C00014,P09513,1312071.23,18272970.46,USD,2021-09-22,Default,False
T00578,C05637,P02361,10178480.53,22365049.98,EUR,2022-08-12,Default,True
T00579,C01951,P08179,16664211.09,24296443.24,USD,2020-10-23,Default,True
T00580,C00275,P01546,32043691.39,23546203.6,EUR,2020-04-02,Active,True
T00581,C05124,P01918,24308357.33,16296883.24,EUR,2021-05-23,Active,True
T00582,C00592,P04978,4302966.6,18424667.44,EUR,2020-08-22,Default,True
T00583,C04386,P01392,28194646.25,14230784.59,NOK,2022-07-06,Active,True
T00584,C02073,P05202,14524523.31,17648463.12,USD,2022-08-13,Default,True
T00585,C04809,P02420,4605586.67,5417973.01,EUR,2021-05-22,Active,False
T00586,C07268,P02772,42662596.09,8255180.41,EUR,2021-11-09,Default,True
T00587,C07369,P08968,13174542.07,5748564.13,EUR,2020-03-21,Closed,True
T00588,C01234,P07747,38751131.46,21235631.33,USD,2022-05-28,Closed,True
T00589,C04827,P09805,4097982.76,16788657.25,USD,2020-12-06,Default,True
T00590,C00649,P09273,23848218.07,8974143.23,USD,2024-01-06,Closed,True
T00591,C02287,P09928,30334131.09,8959273.91,EUR,2023-10-07,Closed,False
T00592,C04052,P00356,7311423.7,21960899.58,EUR,2023-02-27,Closed,False
T00593,C08546,P05785,44314058.98,5592779.15,EUR,2022-12-01,Active,False
T00594,C01182,P06705,21256694.02,9491484.79,USD,2023-02-04,Active,True
T00595,C06474,P06272,29494103.56,23436289.77,NOK,2023-05-12,Default,True
T00596,C08096,P07738,45102179.35,9982960.79,USD,2020-03-15,Active,True
T00597,C08683,P04255,30340619.15,14945211.12,EUR,2021-01-14,Active,True
T00598,C01946,P04271,42802010.49,17268849.68,USD,2023-09-18,Closed,False
T00599,C01128,P01740,32717016.04,21907768.05,EUR,2024-11-08,Active,True
T00600,C05170,P08707,40140198.5,13809965.28,USD,2020-05-09,Closed,False
T00601,C00569,P06827,48906474.07,3249768.43,EUR,2022-05-05,Active,True
T00602,C00562,P08775,31823753.6,11132452.01,NOK,2023-01-17,Default,False
T00603,C07988,P02756,40400859.32,21900423.12,USD,2021-01-28,Closed,True
T00604,C05584,P08770,46183645.23,17152765.28,USD,2024-11-19,Closed,False
T00605,C02763,P01483,43643713.21,13317900.49,NOK,2023-11-02,Closed,True
T00606,C07929,P00112,21215218.25,14153008.22,EUR,2023-04-13,Active,False
T00607,C03436,P07438,26469570.37,10779750.31,USD,2024-02-05,Active,True
T00608,C07626,P01556,13207279.34,22357215.24,USD,2021-09-13,Closed,False
T00609,C09884,P05712,1897300.13,17500834.95,USD,2022-05-31,Closed,True
T00610,C01966,P04447,4598279.58,6129892.57,EUR,2022-11-01,Default,True
T00611,C02468,P04232,2760390.97,16688116.0,USD,2022-09-21,Closed,True
T00612,C04784,P03077,42913593.12,4782364.59,USD,2025-02-13,Closed,False
T00613,C01858,P06787,3571526.12,1250522.51,USD,2020-04-12,Default,True
T00614,C03253,P08623,5143281.29,1280729.6,EUR,2021-08-16,Closed,True
T00615,C01839,P09121,2340142.97,5601561.99,USD,2022-03-20,Closed,True
