project_id,name,category,green_certified
P00629,Defense System Export to Poland,Defense,False
P00630,Smart Grid Installation,Energy,True
P00631,Green Steel Plant,Metals,True
P00632,Industrial Robotics Export,Technology,False
P00633,Fertilizer Plant Upgrade,Chemicals,False
P00634,Offshore Wind Turbine Delivery,Renewable Energy,True
P00635,Electric Maritime Vessel,Maritime,True
P00636,Hydro Power Expansion,Energy,True
P00637,Defense System Export to Poland,Defense,False
P00638,Carbon Capture Installation,Energy,True
P00639,Smart Grid Installation,Energy,True
P00640,Automated Quality Inspection,Certification,False
P00641,Carbon Capture Installation,Energy,True
P00642,Industrial Robotics Export,Technology,False
P00643,Electric Maritime Vessel,Maritime,True
P00644,Fertilizer Plant Upgrade,Chemicals,False
P00645,Hydro Power Expansion,Energy,True
P00646,Automated Quality Inspection,Certification,False
P00647,Smart Grid Installation,Energy,True
P00648,Electric Maritime Vessel,Maritime,True
P00649,Green Steel Plant,Metals,True
P00650,Hydro Power Expansion,Energy,True
P00651,Smart Grid Installation,Energy,True
P00652,Green Steel Plant,Metals,True
P00653,Offshore Wind Turbine Delivery,Renewable Energy,True
P00654,Offshore Wind Turbine Delivery,Renewable Energy,True
P00655,Hydro Power Expansion,Energy,True
P00656,Defense System Export to Poland,Defense,False
P00657,Offshore Wind Turbine Delivery,Renewable Energy,True
P00658,Automated Quality Inspection,Certification,False
P00659,Smart Grid Installation,Energy,True
P00660,Carbon Capture Installation,Energy,True
P00661,Fertilizer Plant Upgrade,Chemicals,False
P00662,Smart Grid Installation,Energy,True
P00663,Smart Grid Installation,Energy,True
P00664,Green Steel Plant,Metals,True
P00665,Carbon Capture Installation,Energy,True
P00666,Carbon Capture Installation,Energy,True
P00667,Hydro Power Expansion,Energy,True
P00668,Smart Grid Installation,Energy,True
P00669,Green Steel Plant,Metals,True
P00670,Hydro Power Expansion,Energy,True
P00671,Hydro Power Expansion,Energy,True
P00672,Green Steel Plant,Metals,True
P00673,Electric Maritime Vessel,Maritime,True
P00674,Smart Grid Installation,Energy,True
P00675,Electric Maritime Vessel,Maritime,True
P00676,Carbon Capture Installation,Energy,True
P00677,Industrial Robotics Export,Technology,False
P00678,Green Steel Plant,Metals,True
P00679,Smart Grid Installation,Energy,True
P00680,Offshore Wind Turbine Delivery,Renewable Energy,True
P00681,Defense System Export to Poland,Defense,False
P00682,Defense System Export to Poland,Defense,False
P00683,Fertilizer Plant Upgrade,Chemicals,False
P00684,Defense System Export to Poland,Defense,False
P00685,Industrial Robotics Export,Technology,False
P00686,Defense System Export to Poland,Defense,False
P00687,Green Steel Plant,Metals,True
P00688,Defense System Export to Poland,Defense,False
P00689,Industrial Robotics Export,Technology,False
P00690,Smart Grid Installation,Energy,True
P00691,Smart Grid Installation,Energy,True
P00692,Automated Quality Inspection,Certification,False
P00693,Defense System Export to Poland,Defense,False
P00694,Fertilizer Plant Upgrade,Chemicals,False
P00695,Defense System Export to Poland,Defense,False
P00696,Smart Grid Installation,Energy,True
P00697,Hydro Power Expansion,Energy,True
P00698,Electric Maritime Vessel,Maritime,True
P00699,Smart Grid Installation,Energy,True
P00700,Industrial Robotics Export,Technology,False
P00701,Carbon Capture Installation,Energy,True
P00702,Electric Maritime Vessel,Maritime,True
P00703,Fertilizer Plant Upgrade,Chemicals,False
P00704,Automated Quality Inspection,Certification,False
P00705,Industrial Robotics Export,Technology,False
P00706,Offshore Wind Turbine Delivery,Renewable Energy,True
P00707,Automated Quality Inspection,Certification,False
P00708,Fertilizer Plant Upgrade,Chemicals,False
P00709,Industrial Robotics Export,Technology,False
P00710,Smart Grid Installation,Energy,True
P00711,Fertilizer Plant Upgrade,Chemicals,False
P00712,Defense System Export to Poland,Defense,False
P00713,Defense System Export to Poland,Defense,False
P00714,Electric Maritime Vessel,Maritime,True
P00715,Electric Maritime Vessel,Maritime,True
P00716,Electric Maritime Vessel,Maritime,True
P00717,Defense System Export to Poland,Defense,False
P00718,Hydro Power Expansion,Energy,True
P00719,Industrial Robotics Export,Technology,False
P00720,Automated Quality Inspection,Certification,False
P00721,Smart Grid Installation,Energy,True
P00722,Smart Grid Installation,Energy,True
P00723,Industrial Robotics Export,Technology,False
P00724,Carbon Capture Installation,Energy,True
P00725,Defense System Export to Poland,Defense,False
P00726,Green Steel Plant,Metals,True
P00727,Hydro Power Expansion,Energy,True
P00728,Offshore Wind Turbine Delivery,Renewable Energy,True
P00729,Carbon Capture Installation,Energy,True
P00730,Fertilizer Plant Upgrade,Chemicals,False
P00731,Electric Maritime Vessel,Maritime,True
P00732,Fertilizer Plant Upgrade,Chemicals,False
P00733,Hydro Power Expansion,Energy,True
P00734,Defense System Export to Poland,Defense,False
P00735,Industrial Robotics Export,Technology,False
P00736,Hydro Power Expansion,Energy,True
P00737,Automated Quality Inspection,Certification,False
P00738,Defense System Export to Poland,Defense,False
P00739,Green Steel Plant,Metals,True
P00740,Defense System Export to Poland,Defense,False
P00741,Fertilizer Plant Upgrade,Chemicals,False
P00742,Industrial Robotics Export,Technology,False
P00743,Green Steel Plant,Metals,True
P00744,Green Steel Plant,Metals,True
P00745,Industrial Robotics Export,Technology,False
P00746,Hydro Power Expansion,Energy,True
P00747,Hydro Power Expansion,Energy,True
P00748,Smart Grid Installation,Energy,True
P00749,Defense System Export to Poland,Defense,False
P00750,Offshore Wind Turbine Delivery,Renewable Energy,True
P00751,Smart Grid Installation,Energy,True
P00752,Green Steel Plant,Metals,True
P00753,Carbon Capture Installation,Energy,True
P00754,Smart Grid Installation,Energy,True
P00755,Automated Quality Inspection,Certification,False
P00756,Carbon Capture Installation,Energy,True
P00757,Automated Quality Inspection,Certification,False
P00758,Carbon Capture Installation,Energy,True
P00759,Offshore Wind Turbine Delivery,Renewable Energy,True
P00760,Fertilizer Plant Upgrade,Chemicals,False
P00761,Carbon Capture Installation,Energy,True
P00762,Smart Grid Installation,Energy,True
P00763,Automated Quality Inspection,Certification,False
P00764,Carbon Capture Installation,Energy,True
P00765,Electric Maritime Vessel,Maritime,True
P00766,Hydro Power Expansion,Energy,True
P00767,Fertilizer Plant Upgrade,Chemicals,False
P00768,Smart Grid Installation,Energy,True
P00769,Automated Quality Inspection,Certification,False
P00770,Offshore Wind Turbine Delivery,Renewable Energy,True
P00771,Offshore Wind Turbine Delivery,Renewable Energy,True
P00772,Green Steel Plant,Metals,True
P00773,Green Steel Plant,Metals,True
P00774,Offshore Wind Turbine Delivery,Renewable Energy,True
P00775,Smart Grid Installation,Energy,True
P00776,Automated Quality Inspection,Certification,False
P00777,Fertilizer Plant Upgrade,Chemicals,False
P00778,Fertilizer Plant Upgrade,Chemicals,False
P00779,Offshore Wind Turbine Delivery,Renewable Energy,True
P00780,Industrial Robotics Export,Technology,False
P00781,Automated Quality Inspection,Certification,False
P00782,Offshore Wind Turbine Delivery,Renewable Energy,True
P00783,Hydro Power Expansion,Energy,True
P00784,Carbon Capture Installation,Energy,True
P00785,Defense System Export to Poland,Defense,False
P00786,Carbon Capture Installation,Energy,True
P00787,Offshore Wind Turbine Delivery,Renewable Energy,True
P00788,Fertilizer Plant Upgrade,Chemicals,False
P00789,Defense System Export to Poland,Defense,False
P00790,Hydro Power Expansion,Energy,True
P00791,Carbon Capture Installation,Energy,True
P00792,Carbon Capture Installation,Energy,True
P00793,Carbon Capture Installation,Energy,True
P00794,Hydro Power Expansion,Energy,True
P00795,Electric Maritime Vessel,Maritime,True
P00796,Defense System Export to Poland,Defense,False
P00797,Defense System Export to Poland,Defense,False
P00798,Fertilizer Plant Upgrade,Chemicals,False
P00799,Defense System Export to Poland,Defense,False
P00800,Carbon Capture Installation,Energy,True
P00801,Smart Grid Installation,Energy,True
P00802,Green Steel Plant,Metals,True
P00803,Electric Maritime Vessel,Maritime,True
P00804,Hydro Power Expansion,Energy,True
P00805,Carbon Capture Installation,Energy,True
P00806,Carbon Capture Installation,Energy,True
P00807,Smart Grid Installation,Energy,True
P00808,Electric Maritime Vessel,Maritime,True
P00809,Industrial Robotics Export,Technology,False
P00810,Electric Maritime Vessel,Maritime,True
P00811,Industrial Robotics Export,Technology,False
P00812,Fertilizer Plant Upgrade,Chemicals,False
P00813,Fertilizer Plant Upgrade,Chemicals,False
P00814,Automated Quality Inspection,Certification,False
P00815,Fertilizer Plant Upgrade,Chemicals,False
P00816,Fertilizer Plant Upgrade,Chemicals,False
P00817,Offshore Wind Turbine Delivery,Renewable Energy,True
P00818,Hydro Power Expansion,Energy,True
P00819,Electric Maritime Vessel,Maritime,True
P00820,Fertilizer Plant Upgrade,Chemicals,False
P00821,Fertilizer Plant Upgrade,Chemicals,False
P00822,Smart Grid Installation,Energy,True
P00823,Automated Quality Inspection,Certification,False
P00824,Industrial Robotics Export,Technology,False
P00825,Offshore Wind Turbine Delivery,Renewable Energy,True
P00826,Carbon Capture Installation,Energy,True
P00827,Offshore Wind Turbine Delivery,Renewable Energy,True
P00828,Automated Quality Inspection,Certification,False
P00829,Hydro Power Expansion,Energy,True
P00830,Fertilizer Plant Upgrade,Chemicals,False
P00831,Electric Maritime Vessel,Maritime,True
P00832,Hydro Power Expansion,Energy,True
P00833,Fertilizer Plant Upgrade,Chemicals,False
P00834,Automated Quality Inspection,Certification,False
P00835,Offshore Wind Turbine Delivery,Renewable Energy,True
P00836,Smart Grid Installation,Energy,True
P00837,Carbon Capture Installation,Energy,True
P00838,Electric Maritime Vessel,Maritime,True
P00839,Industrial Robotics Export,Technology,False
P00840,Hydro Power Expansion,Energy,True
P00841,Automated Quality Inspection,Certification,False
P00842,Industrial Robotics Export,Technology,False
P00843,Hydro Power Expansion,Energy,True
P00844,Offshore Wind Turbine Delivery,Renewable Energy,True
P00845,Automated Quality Inspection,Certification,False
P00846,Automated Quality Inspection,Certification,False
P00847,Defense System Export to Poland,Defense,False
P00848,Fertilizer Plant Upgrade,Chemicals,False
P00849,Industrial Robotics Export,Technology,False
P00850,Smart Grid Installation,Energy,True
P00851,Green Steel Plant,Metals,True
P00852,Green Steel Plant,Metals,True
P00853,Defense System Export to Poland,Defense,False
P00854,Green Steel Plant,Metals,True
P00855,Electric Maritime Vessel,Maritime,True
P00856,Defense System Export to Poland,Defense,False
P00857,Industrial Robotics Export,Technology,False
P00858,Smart Grid Installation,Energy,True
P00859,Offshore Wind Turbine Delivery,Renewable Energy,True
P00860,Green Steel Plant,Metals,True
P00861,Defense System Export to Poland,Defense,False
P00862,Carbon Capture Installation,Energy,True
P00863,Fertilizer Plant Upgrade,Chemicals,False
P00864,Automated Quality Inspection,Certification,False
P00865,Hydro Power Expansion,Energy,True
P00866,Industrial Robotics Export,Technology,False
P00867,Automated Quality Inspection,Certification,False
P00868,Offshore Wind Turbine Delivery,Renewable Energy,True
P00869,Defense System Export to Poland,Defense,False
P00870,Smart Grid Installation,Energy,True
P00871,Hydro Power Expansion,Energy,True
P00872,Defense System Export to Poland,Defense,False
P00873,Carbon Capture Installation,Energy,True
P00874,Green Steel Plant,Metals,True
P00875,Carbon Capture Installation,Energy,True
P00876,Electric Maritime Vessel,Maritime,True
P00877,Industrial Robotics Export,Technology,False
P00878,Automated Quality Inspection,Certification,False
P00879,Electric Maritime Vessel,Maritime,True
P00880,Offshore Wind Turbine Delivery,Renewable Energy,True
P00881,Green Steel Plant,Metals,True
P00882,Industrial Robotics Export,Technology,False
P00883,Electric Maritime Vessel,Maritime,True
P00884,Electric Maritime Vessel,Maritime,True
P00885,Hydro Power Expansion,Energy,True
P00886,Smart Grid Installation,Energy,True
P00887,Industrial Robotics Export,Technology,False
P00888,Fertilizer Plant Upgrade,Chemicals,False
P00889,Smart Grid Installation,Energy,True
P00890,Green Steel Plant,Metals,True
P00891,Smart Grid Installation,Energy,True
P00892,Green Steel Plant,Metals,True
P00893,Defense System Export to Poland,Defense,False
P00894,Fertilizer Plant Upgrade,Chemicals,False
P00895,Hydro Power Expansion,Energy,True
P00896,Fertilizer Plant Upgrade,Chemicals,False
P00897,Green Steel Plant,Metals,True
P00898,Hydro Power Expansion,Energy,True
P00899,Offshore Wind Turbine Delivery,Renewable Energy,True
P00900,Fertilizer Plant Upgrade,Chemicals,False
P00901,Carbon Capture Installation,Energy,True
P00902,Offshore Wind Turbine Delivery,Renewable Energy,True
P00903,Carbon Capture Installation,Energy,True
P00904,Offshore Wind Turbine Delivery,Renewable Energy,True
P00905,Industrial Robotics Export,Technology,False
P00906,Smart Grid Installation,Energy,True
P00907,Smart Grid Installation,Energy,True
P00908,Smart Grid Installation,Energy,True
P00909,Fertilizer Plant Upgrade,Chemicals,False
P00910,Industrial Robotics Export,Technology,False
P00911,Hydro Power Expansion,Energy,True
P00912,Electric Maritime Vessel,Maritime,True
P00913,Offshore Wind Turbine Delivery,Renewable Energy,True
P00914,Smart Grid Installation,Energy,True
P00915,Hydro Power Expansion,Energy,True
P00916,Carbon Capture Installation,Energy,True
